code,term,snomed_id,obj_type,vpid,bnf_code,bnf_name,form_route
33498211000001105,Aceclofenac 100mg tablets (Rivopharm (UK) Ltd),33498211000001105,amp,329925006,100101080AAAAAA,Aceclofenac 100mg tablets,tablet.oral
844911000001100,Preservex 100mg tablets (Almirall Ltd),844911000001100,amp,329925006,100101080BBAAAA,Preservex 100mg tablets,tablet.oral
9834411000001104,Meloxicam 7.5mg tablets (Teva UK Ltd),9834411000001104,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
9834811000001102,Meloxicam 7.5mg tablets (A A H Pharmaceuticals Ltd),9834811000001102,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
9856111000001101,Meloxicam 7.5mg tablets (Kent Pharmaceuticals Ltd),9856111000001101,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
9870211000001108,Meloxicam 7.5mg tablets (Zentiva),9870211000001108,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
9905911000001107,Meloxicam 7.5mg tablets (Alliance Healthcare (Distribution) Ltd),9905911000001107,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
9991411000001100,Meloxicam 7.5mg tablets (Mylan),9991411000001100,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
10198211000001109,Meloxicam 7.5mg tablets (IVAX Pharmaceuticals UK Ltd),10198211000001109,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
10302611000001102,Meloxicam 7.5mg tablets (Focus Pharmaceuticals Ltd),10302611000001102,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
10304311000001100,Meloxicam 7.5mg tablets (Actavis UK Ltd),10304311000001100,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
10440011000001105,Meloxicam 7.5mg tablets (Niche Generics Ltd),10440011000001105,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
10614811000001102,Meloxicam 7.5mg tablets (Genus Pharmaceuticals Ltd),10614811000001102,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
10702311000001108,Meloxicam 7.5mg tablets (Somex Pharma),10702311000001108,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
10962111000001101,Meloxicam 7.5mg tablets (Sandoz Ltd),10962111000001101,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
11426211000001109,Meloxicam 7.5mg tablets (Almus Pharmaceuticals Ltd),11426211000001109,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
13413211000001103,Meloxicam 7.5mg tablets (Arrow Generics Ltd),13413211000001103,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
14162311000001104,Meloxicam 7.5mg tablets (Healthcare Pharma Ltd),14162311000001104,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
15109611000001105,Meloxicam 7.5mg tablets (Sigma Pharmaceuticals Plc),15109611000001105,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
17203811000001108,Meloxicam 7.5mg tablets (Sovereign Medical Ltd),17203811000001108,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
17939611000001100,Meloxicam 7.5mg tablets (Phoenix Healthcare Distribution Ltd),17939611000001100,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
21792011000001102,Meloxicam 7.5mg tablets (Waymade Healthcare Plc),21792011000001102,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
24379111000001108,Meloxicam 7.5mg tablets (DE Pharmaceuticals),24379111000001108,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
30827011000001104,Meloxicam 7.5mg tablets (Mawdsley-Brooks & Company Ltd),30827011000001104,amp,329927003,1001010AAAAAAAA,Meloxicam 7.5mg tablets,tablet.oral
9834611000001101,Meloxicam 15mg tablets (Teva UK Ltd),9834611000001101,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
9835011000001107,Meloxicam 15mg tablets (A A H Pharmaceuticals Ltd),9835011000001107,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
9856311000001104,Meloxicam 15mg tablets (Kent Pharmaceuticals Ltd),9856311000001104,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
9870511000001106,Meloxicam 15mg tablets (Zentiva),9870511000001106,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
9906111000001103,Meloxicam 15mg tablets (Alliance Healthcare (Distribution) Ltd),9906111000001103,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
9991611000001102,Meloxicam 15mg tablets (Mylan),9991611000001102,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
10198411000001108,Meloxicam 15mg tablets (IVAX Pharmaceuticals UK Ltd),10198411000001108,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
10302411000001100,Meloxicam 15mg tablets (Focus Pharmaceuticals Ltd),10302411000001100,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
10304811000001109,Meloxicam 15mg tablets (Actavis UK Ltd),10304811000001109,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
10440311000001108,Meloxicam 15mg tablets (Niche Generics Ltd),10440311000001108,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
10615011000001107,Meloxicam 15mg tablets (Genus Pharmaceuticals Ltd),10615011000001107,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
10701211000001107,Meloxicam 15mg tablets (Somex Pharma),10701211000001107,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
10962511000001105,Meloxicam 15mg tablets (Sandoz Ltd),10962511000001105,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
11426411000001108,Meloxicam 15mg tablets (Almus Pharmaceuticals Ltd),11426411000001108,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
13413411000001104,Meloxicam 15mg tablets (Arrow Generics Ltd),13413411000001104,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
14162511000001105,Meloxicam 15mg tablets (Healthcare Pharma Ltd),14162511000001105,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
15109311000001100,Meloxicam 15mg tablets (Sigma Pharmaceuticals Plc),15109311000001100,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
17204011000001100,Meloxicam 15mg tablets (Sovereign Medical Ltd),17204011000001100,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
17939811000001101,Meloxicam 15mg tablets (Phoenix Healthcare Distribution Ltd),17939811000001101,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
21792211000001107,Meloxicam 15mg tablets (Waymade Healthcare Plc),21792211000001107,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
24378911000001103,Meloxicam 15mg tablets (DE Pharmaceuticals),24378911000001103,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
30827211000001109,Meloxicam 15mg tablets (Mawdsley-Brooks & Company Ltd),30827211000001109,amp,329928008,1001010AAAAABAB,Meloxicam 15mg tablets,tablet.oral
22640411000001107,Meloxicam 15mg orodispersible tablets sugar free (Rhodes Pharma Ltd),22640411000001107,amp,22648611000001108,1001010AAAAAJAJ,Meloxicam 15mg orodispersible tablets sugar free,tabletdispersible.oral
23679611000001108,Meloxicam 15mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd),23679611000001108,amp,22648611000001108,1001010AAAAAJAJ,Meloxicam 15mg orodispersible tablets sugar free,tabletdispersible.oral
22640911000001104,Meloxicam 7.5mg orodispersible tablets sugar free (Rhodes Pharma Ltd),22640911000001104,amp,22648711000001104,1001010AAAAAKAK,Meloxicam 7.5mg orodispersible tablets sugar free,tabletdispersible.oral
23679411000001105,Meloxicam 7.5mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd),23679411000001105,amp,22648711000001104,1001010AAAAAKAK,Meloxicam 7.5mg orodispersible tablets sugar free,tabletdispersible.oral
591611000001104,Mobic 7.5mg tablets (Boehringer Ingelheim Ltd),591611000001104,amp,329927003,1001010AABBAAAA,Mobic 7.5mg tablets,tablet.oral
81511000001104,Mobic 15mg tablets (Boehringer Ingelheim Ltd),81511000001104,amp,329928008,1001010AABBABAB,Mobic 15mg tablets,tablet.oral
10239611000001109,Nurofen Maximum Strength Migraine Pain 684mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),10239611000001109,amp,10245111000001102,1001010ADBCABAC,Nurofen Maximum Strength Migraine Pain 684mg caplets,tablet.oral
4603811000001101,Nurofen Migraine Pain 342mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),4603811000001101,amp,4557011000001104,1001010ADBCACAB,Nurofen Migraine Pain 342mg tablets,tablet.oral
9511211000001108,Nurofen Tension Headache 342mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),9511211000001108,amp,4557011000001104,1001010ADBDAAAB,Nurofen Tension Headache 342mg caplets,tablet.oral
11934111000001109,Nurofen Express 342mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),11934111000001109,amp,4557011000001104,1001010ADBEAAAB,Nurofen Express 342mg caplets,tablet.oral
11935111000001108,Nurofen Express 684mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),11935111000001108,amp,10245111000001102,1001010ADBEABAC,Nurofen Express 684mg caplets,tablet.oral
21679511000001103,Nurofen Express Soluble 400mg oral powder sachets (Reckitt Benckiser Healthcare (UK) Ltd),21679511000001103,amp,21681311000001104,1001010ADBEACAD,Nurofen Express Soluble 400mg oral powder sachets,solution.oral
17538811000001101,Feminax Express 342mg tablets (Bayer Plc),17538811000001101,amp,4557011000001104,1001010ADBFAAAB,Feminax Express 342mg tablets,tablet.oral
2892711000001101,Keral 25mg tablets (A. Menarini Farmaceutica Internazionale SRL),2892711000001101,amp,329963003,1001010AEBBAAAA,Keral 25mg tablets,tablet.oral
16236911000001100,Diclofenac potassium 25mg tablets (Accord Healthcare Ltd),16236911000001100,amp,329967002,1001010AGAAAAAA,Diclofenac potassium 25mg tablets,tablet.oral
17014711000001105,Diclofenac potassium 25mg tablets (A A H Pharmaceuticals Ltd),17014711000001105,amp,329967002,1001010AGAAAAAA,Diclofenac potassium 25mg tablets,tablet.oral
16237611000001108,Diclofenac potassium 50mg tablets (Accord Healthcare Ltd),16237611000001108,amp,329968007,1001010AGAAABAB,Diclofenac potassium 50mg tablets,tablet.oral
16650211000001108,Diclofenac potassium 50mg tablets (A A H Pharmaceuticals Ltd),16650211000001108,amp,329968007,1001010AGAAABAB,Diclofenac potassium 50mg tablets,tablet.oral
17664811000001107,Diclofenac potassium 50mg tablets (Focus Pharmaceuticals Ltd),17664811000001107,amp,329968007,1001010AGAAABAB,Diclofenac potassium 50mg tablets,tablet.oral
18341211000001104,Diclofenac potassium 50mg tablets (Alliance Healthcare (Distribution) Ltd),18341211000001104,amp,329968007,1001010AGAAABAB,Diclofenac potassium 50mg tablets,tablet.oral
18618611000001109,Diclofenac potassium 50mg tablets (Phoenix Healthcare Distribution Ltd),18618611000001109,amp,329968007,1001010AGAAABAB,Diclofenac potassium 50mg tablets,tablet.oral
30048011000001102,Diclofenac potassium 50mg tablets (DE Pharmaceuticals),30048011000001102,amp,329968007,1001010AGAAABAB,Diclofenac potassium 50mg tablets,tablet.oral
663411000001105,Voltarol Rapid 25mg tablets (Novartis Pharmaceuticals UK Ltd),663411000001105,amp,329967002,1001010AGBBAAAA,Voltarol Rapid 25mg tablets,tablet.oral
605911000001102,Voltarol Rapid 50mg tablets (Novartis Pharmaceuticals UK Ltd),605911000001102,amp,329968007,1001010AGBBABAB,Voltarol Rapid 50mg tablets,tablet.oral
14033611000001100,Voltarol Pain-eze 12.5mg tablets (Novartis Consumer Health UK Ltd),14033611000001100,amp,14062911000001108,1001010AGBCAAAC,Voltarol Pain-eze 12.5mg tablets,tablet.oral
19363611000001107,Voltarol Pain-eze Extra Strength 25mg tablets (Novartis Consumer Health UK Ltd),19363611000001107,amp,329967002,1001010AGBCABAA,Voltarol Pain-eze Extra Strength 25mg tablets,tablet.oral
17526411000001101,Voltarol Joint Pain 12.5mg tablets (Novartis Consumer Health UK Ltd),17526411000001101,amp,14062911000001108,1001010AGBDAAAC,Voltarol Joint Pain 12.5mg tablets,tablet.oral
18637011000001107,First Resort Double Action Pain Relief 12.5mg tablets (Actavis UK Ltd),18637011000001107,amp,14062911000001108,1001010AGBEABAC,First Resort Double Action Pain Relief 12.5mg tablets,tablet.oral
28001111000001101,Celecoxib 100mg capsules (Teva UK Ltd),28001111000001101,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
28011711000001103,Celecoxib 100mg capsules (Upjohn UK Ltd),28011711000001103,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
28039011000001105,Celecoxib 100mg capsules (Alliance Healthcare (Distribution) Ltd),28039011000001105,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
28292711000001100,Celecoxib 100mg capsules (Zentiva),28292711000001100,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
28378211000001108,Celecoxib 100mg capsules (Actavis UK Ltd),28378211000001108,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
28378611000001105,Celecoxib 100mg capsules (A A H Pharmaceuticals Ltd),28378611000001105,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
29784511000001108,Celecoxib 100mg capsules (Sigma Pharmaceuticals Plc),29784511000001108,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
30011211000001106,Celecoxib 100mg capsules (Mawdsley-Brooks & Company Ltd),30011211000001106,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
30136411000001104,Celecoxib 100mg capsules (DE Pharmaceuticals),30136411000001104,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
32397411000001105,Celecoxib 100mg capsules (Kent Pharmaceuticals Ltd),32397411000001105,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
32496211000001102,Celecoxib 100mg capsules (Brown & Burk UK Ltd),32496211000001102,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
33588711000001109,Celecoxib 100mg capsules (Mylan),33588711000001109,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
35140711000001104,Celecoxib 100mg capsules (Milpharm Ltd),35140711000001104,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
35906711000001107,Celecoxib 100mg capsules (Consilient Health Ltd),35906711000001107,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
36751811000001106,Celecoxib 100mg capsules (Macleods Pharma UK Ltd),36751811000001106,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
36859211000001109,Celecoxib 100mg capsules (Torrent Pharma (UK) Ltd),36859211000001109,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
37893811000001100,Celecoxib 100mg capsules (Dawa Ltd),37893811000001100,amp,330170001,1001010AHAAAAAA,Celecoxib 100mg capsules,capsule.oral
28000911000001105,Celecoxib 200mg capsules (Teva UK Ltd),28000911000001105,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
28011911000001101,Celecoxib 200mg capsules (Upjohn UK Ltd),28011911000001101,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
28039211000001100,Celecoxib 200mg capsules (Alliance Healthcare (Distribution) Ltd),28039211000001100,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
28292911000001103,Celecoxib 200mg capsules (Zentiva),28292911000001103,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
28378411000001107,Celecoxib 200mg capsules (Actavis UK Ltd),28378411000001107,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
28378811000001109,Celecoxib 200mg capsules (A A H Pharmaceuticals Ltd),28378811000001109,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
29784111000001104,Celecoxib 200mg capsules (Sigma Pharmaceuticals Plc),29784111000001104,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
30011411000001105,Celecoxib 200mg capsules (Mawdsley-Brooks & Company Ltd),30011411000001105,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
30136611000001101,Celecoxib 200mg capsules (DE Pharmaceuticals),30136611000001101,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
32496411000001103,Celecoxib 200mg capsules (Brown & Burk UK Ltd),32496411000001103,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
33588911000001106,Celecoxib 200mg capsules (Mylan),33588911000001106,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
34584911000001102,Celecoxib 200mg capsules (Milpharm Ltd),34584911000001102,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
35906911000001109,Celecoxib 200mg capsules (Consilient Health Ltd),35906911000001109,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
36741411000001107,Celecoxib 200mg capsules (Macleods Pharma UK Ltd),36741411000001107,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
36859611000001106,Celecoxib 200mg capsules (Torrent Pharma (UK) Ltd),36859611000001106,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
37894011000001108,Celecoxib 200mg capsules (Dawa Ltd),37894011000001108,amp,330169002,1001010AHAAABAB,Celecoxib 200mg capsules,capsule.oral
18711000001102,Celebrex 100mg capsules (Upjohn UK Ltd),18711000001102,amp,330170001,1001010AHBBAAAA,Celebrex 100mg capsules,capsule.oral
878111000001108,Celebrex 200mg capsules (Upjohn UK Ltd),878111000001108,amp,330169002,1001010AHBBABAB,Celebrex 200mg capsules,capsule.oral
17061411000001100,Lornoxicam 8mg tablets (Special Order),17061411000001100,amp,408602008,1001010AIAAACAC,Lornoxicam 8mg tablets,tablet.oral
34618311000001101,Etoricoxib 60mg tablets (Teva UK Ltd),34618311000001101,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
34620411000001101,Etoricoxib 60mg tablets (Aspire Pharma Ltd),34620411000001101,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
34624411000001107,Etoricoxib 60mg tablets (Accord Healthcare Ltd),34624411000001107,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
34691311000001109,Etoricoxib 60mg tablets (Mylan),34691311000001109,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
34699011000001105,Etoricoxib 60mg tablets (A A H Pharmaceuticals Ltd),34699011000001105,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
34710911000001108,Etoricoxib 60mg tablets (Alliance Healthcare (Distribution) Ltd),34710911000001108,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
35160811000001102,Etoricoxib 60mg tablets (Milpharm Ltd),35160811000001102,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
36833211000001106,Etoricoxib 60mg tablets (Torrent Pharma (UK) Ltd),36833211000001106,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
37065011000001109,Etoricoxib 60mg tablets (Mawdsley-Brooks & Company Ltd),37065011000001109,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
37355211000001105,Etoricoxib 60mg tablets (Zentiva),37355211000001105,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
37377411000001100,Etoricoxib 60mg tablets (DE Pharmaceuticals),37377411000001100,amp,407907003,1001010AJAAAAAA,Etoricoxib 60mg tablets,tablet.oral
34618511000001107,Etoricoxib 90mg tablets (Teva UK Ltd),34618511000001107,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
34620611000001103,Etoricoxib 90mg tablets (Aspire Pharma Ltd),34620611000001103,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
34624611000001105,Etoricoxib 90mg tablets (Accord Healthcare Ltd),34624611000001105,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
34691511000001103,Etoricoxib 90mg tablets (Mylan),34691511000001103,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
34699211000001100,Etoricoxib 90mg tablets (A A H Pharmaceuticals Ltd),34699211000001100,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
34711111000001104,Etoricoxib 90mg tablets (Alliance Healthcare (Distribution) Ltd),34711111000001104,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
35161011000001104,Etoricoxib 90mg tablets (Milpharm Ltd),35161011000001104,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
36833411000001105,Etoricoxib 90mg tablets (Torrent Pharma (UK) Ltd),36833411000001105,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
37065411000001100,Etoricoxib 90mg tablets (Mawdsley-Brooks & Company Ltd),37065411000001100,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
37355811000001106,Etoricoxib 90mg tablets (Zentiva),37355811000001106,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
37377611000001102,Etoricoxib 90mg tablets (DE Pharmaceuticals),37377611000001102,amp,407908008,1001010AJAAABAB,Etoricoxib 90mg tablets,tablet.oral
34618711000001102,Etoricoxib 120mg tablets (Teva UK Ltd),34618711000001102,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
34620811000001104,Etoricoxib 120mg tablets (Aspire Pharma Ltd),34620811000001104,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
34624711000001101,Etoricoxib 120mg tablets (Accord Healthcare Ltd),34624711000001101,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
34691711000001108,Etoricoxib 120mg tablets (Mylan),34691711000001108,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
34699411000001101,Etoricoxib 120mg tablets (A A H Pharmaceuticals Ltd),34699411000001101,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
34711311000001102,Etoricoxib 120mg tablets (Alliance Healthcare (Distribution) Ltd),34711311000001102,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
35161211000001109,Etoricoxib 120mg tablets (Milpharm Ltd),35161211000001109,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
36833611000001108,Etoricoxib 120mg tablets (Torrent Pharma (UK) Ltd),36833611000001108,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
37065911000001108,Etoricoxib 120mg tablets (Mawdsley-Brooks & Company Ltd),37065911000001108,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
37354011000001104,Etoricoxib 120mg tablets (Zentiva),37354011000001104,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
37378011000001105,Etoricoxib 120mg tablets (DE Pharmaceuticals),37378011000001105,amp,407909000,1001010AJAAACAC,Etoricoxib 120mg tablets,tablet.oral
34618111000001103,Etoricoxib 30mg tablets (Teva UK Ltd),34618111000001103,amp,13132911000001109,1001010AJAAADAD,Etoricoxib 30mg tablets,tablet.oral
34620211000001100,Etoricoxib 30mg tablets (Aspire Pharma Ltd),34620211000001100,amp,13132911000001109,1001010AJAAADAD,Etoricoxib 30mg tablets,tablet.oral
34624211000001108,Etoricoxib 30mg tablets (Accord Healthcare Ltd),34624211000001108,amp,13132911000001109,1001010AJAAADAD,Etoricoxib 30mg tablets,tablet.oral
